Address,Total Staked SYNR,Average Staked SYNR,SYNR Passes As SYNR Equivalent,Free Farms,Guaranteed Whitelists Turf,Guaranteed Whitelist Farms,Entry to Raffle for Guaranteed Whitelist Farm
0x9cBc890Ee55B3fd20f9ca38B332E095cb4A36a72,18148,18148,0,0,0,0,1
0x82bb8d9FB9Ec3a7DA2Dc3A7dcC48418dAc6BbD4a,18092,18092,0,0,0,0,1
0xe1963499F9309F75D11078834600D937986C7E56,18047,18047,0,0,0,0,1
0x57503Fa42086300CdA9fCEe6FA95915F5bb04680,18000,18000,0,0,0,0,1
0xE43C52D93A7b7C0A4140a1B35e2c576F51740E1E,18000,18000,0,0,0,0,1
0x624F204eAcCf2b203643AA13A84dAb1BA02ad22C,17998,17998,0,0,0,0,1
0x66E995Be9420bB43d7c228f31101Db415f833156,17973,17973,0,0,0,0,1
0x797d72F2D3b05A5a9DBCCec5a30A3ead7173f480,17919,17919,0,0,0,0,1
0x587e21c1Adeb087c051B18caeA845b6C4344aD9B,17879,17879,0,0,0,0,1
0x1e97133b34AD37149F75fF27b9133cEB5D3feB31,17810,17810,0,0,0,0,1
0x1339E96CF16c67c0D82eddb92C16891e953A8633,17771,17771,0,0,0,0,1
0x5BA49Af4D8d2bd66f10f0a667240cF23aC74b7F6,17767,17767,0,0,0,0,1
0x262D0CE282b6460D72B71098FE68E70121246636,17722,17722,0,0,0,0,1
0xFf9FE78a51a33Af6E4923092BCe84B04fe26111a,17694,17694,0,0,0,0,1
0xC270F867092876B6321452f3574B343b71ED189B,17619,17619,0,0,0,0,1
0x371Bf2bE3647C200a016acfFa1E95156ce880A3D,17597,17597,0,0,0,0,1
0x3860Fac4096dD57bE82f611aFfE89462f71e24f1,17553,17553,0,0,0,0,1
0x98B92Fc4f79E55AE2384351ba2B23DAa55Fe7A91,17537,17537,0,0,0,0,1
0x51413c76887178c23Adcdc9A131F4e36AC90196A,17520,17520,0,0,0,0,1
0xB85577037593632637f86598AabDCE8541d32303,17500,17500,0,0,0,0,1
0xDCa2A82265E9023b51f40b3a2906d8C39436f868,17392,17392,0,0,0,0,1
0xA602489E6aEDa399611116a2bd5037AD690d6bB9,17390,17390,0,0,0,0,1
0x8d5b8AABc31cc9e233B481DBe9F5F28B7942b6B4,17345,17345,0,0,0,0,1
0x98aBA9a5f8401bAeDfdd71F850DA83291634AfAe,17299,17299,0,0,0,0,1
0xEe7C4aCA7D64075550F1b119b4bb4A0Aa889c340,17260,17260,0,0,0,0,1
0x4815Eb5eFDfcc2b661f2b22b7efB22b9f050E1DE,17244,17244,0,0,0,0,1
0xD10E33C6F257c7bDa6Ad1899f247D398FbD29FA9,17195,17195,0,0,0,0,1
0x05ECF321C350EC8d0959Ef51c62524F976f88A4C,17155,17155,0,0,0,0,1
0xdF0DA32F6Bd52BB3a4b2D4940174864018bD58ca,17145,17145,0,0,0,0,1
0x3D47c1550CFFb32528A734aA47aFAD03476d5eF0,17116,17116,0,0,0,0,1
0x219aD75dECfdBE36673286aDC60425149cd02068,17065,17065,0,0,0,0,1
0x2139fCDaB681D1783BFDBAbbC3418701Dd92321D,17063,17063,0,0,0,0,1
0x43f91e580C4B64E3B40a114540285f1002e3629f,17049,17049,0,0,0,0,1
0x50fe58Bb934d43817e2730fB89C91b242BFBA7C5,17043,17043,0,0,0,0,1
0xC8757F9Db07565D57153e7763F7190055a7BFA0a,17000,17000,0,0,0,0,1
0x356A22e879b16cf5175dCf7a9399C8A59Ee61Ef4,17000,17000,0,0,0,0,1
0x20FF6DBde4ABa9Ad6272B4972d09bfcE99F40544,17000,17000,0,0,0,0,1
0xb4a68fE3b6Ba59e93753b450839c18cc1A964754,16985,16985,0,0,0,0,1
0x2f3B65F131f26938Fa9d0840432E3A176788fd22,16982,16982,0,0,0,0,1
0xAA4Ea2C84037c2085459081400f52cd92e30f3bb,16948,16948,0,0,0,0,1
0x734A6263fE23c1d68Ec9042e03082575C34c968C,16936,16936,0,0,0,0,1
0x51faCaE2059233cFdc771CcB3A2F9942f28CC0aE,16886,16886,0,0,0,0,1
0xDc1068a0095fD7068779C8c6455b098E1ce5cC0d,16858,16858,0,0,0,0,1
0x8882Eb8f271b78C5aCeC486A7c9A835723947Ce7,16839,16839,0,0,0,0,1
0x30Fe233a3ed16f468255F8c8c383C218D0e5eA5E,16828,16828,0,0,0,0,1
0x79BC9CEBbA96F9bE85AD69eC79Ec662d51d3fCb2,16784,16784,0,0,0,0,1
0xfFE50eBD98aA013f7D59322cC8170611460C287C,16731,16731,0,0,0,0,1
0x3116C70ef259d90ECa1F78F8eb14521Ce9c898B0,16729,16729,0,0,0,0,1
0x0A8661f57c161a0014D41Bfd2e1900669FA67672,16700,16700,0,0,0,0,1
0xC12dc4B6167FBED6a50dd8C1722c8875936de2d6,16675,16675,0,0,0,0,1
0xcC88a9eD771f44ac51c5963Efb303AA6EAE707D9,16673,16673,0,0,0,0,1
0x4c75E4D06e12c9Fc2bEA772Ae32c241FFe7833ed,16666,16666,0,0,0,0,1
0x8697f26feF4Efcb36f5E8d0134a5c348c636E053,16666,16666,0,0,0,0,1
0xc222dC7c196D1ce65C897DF0599046Ad7cB9c22c,16666,16666,0,0,0,0,1
0x9aD970a070a65071AD0D8E1E399Fbc2309aB49fa,16666,16666,0,0,0,0,1
0xB2E0b448EA52aa5FcB5a571B166Cf1778031a8A4,16660,16660,0,0,0,0,1
0x64237C939B669911B34f6c73abE22b3e723bAb15,16655,16655,0,0,0,0,1
0x92C3303e37E8887305c0fb6F493836e6434eee20,16536,16536,0,0,0,0,1
0x2263813148C8f6067EcdE582C08E6cAfbAD10235,16523,16523,0,0,0,0,1
0xB689EdF76883C88023AEc877F72abC3A26Aa2DAE,16460,16460,0,0,0,0,1
0x521F4D5649726836Ad4273CD0741e2eddE1fcdf0,16388,16388,0,0,0,0,1
0x4650c8d3109dc96f91FE0289c6Aff03180d1a396,16300,16300,0,0,0,0,1
0x1caC0F4b870458898e05d1Aa2259C8c4CC2EE8aE,16197,16197,0,0,0,0,1
0xD644C1B56c3F8FAA7beB446C93dA2F190bFaeD9B,16196,16196,0,0,0,0,1
0xc94486f4da7445DB337756911348D8675bF27C8d,16195,16195,0,0,0,0,1
0xd6af7F1BE214A260C47e69F601293Cf55a13ea89,16194,16194,0,0,0,0,1
0x18dff00A8B2894dDbd7E0D74A5057Fe2E76c250D,16124,16124,0,0,0,0,1
0xD6823ff599190F11BF2f3659d97119df20278165,16110,16110,0,0,0,0,1
0x775D0293009b0f9f76665280d5e0818B19aEE495,16110,16110,0,0,0,0,1
0x7A29dA37a0828A70024047d87C866f190a04dD8D,16100,16100,0,0,0,0,1
0xF04B629ebBd664B10ff7B2CeB7f5415E751a1A81,16088,16088,0,0,0,0,1
0xB5b35a9E63eDEa2a43399632bcEf85ce879b29C1,16071,16071,0,0,0,0,1
0xeC94e57e1A687E722B8F8d847e76e536FdFA098f,16057,16057,0,0,0,0,1
0xDAF8ab12cB9495398D211479C346DE2d63125e07,16014,16014,0,0,0,0,1
0xf21eb4D7D489017DD108B1E80d394ac8d0D3767A,16000,16000,0,0,0,0,1
0x4e86a4771424F77aec6a745B5C27628d1Bc8aC7d,16000,16000,0,0,0,0,1
0xB30E728519D76F12A7000562eD2B8829b7428B5F,15998,15998,0,0,0,0,1
0x8367d6fa4BA8564C170A4aA727f59205F0F2DF1c,15991,15991,0,0,0,0,1
0x6B2411282903Cbf402f2De015bf84e3191d238A8,15961,15961,0,0,0,0,1
0x73E570d71a6A15A737926425776D6eB1a7fE48A7,15947,15947,0,0,0,0,1
0x1c1a02F7371254F1842BB0981648623c1862C2C2,15929,15929,0,0,0,0,1
0x45dB9AcfbF2dcD079416fcaE654Bc4C9E72B1DCA,15927,15927,0,0,0,0,1
0x69f50CD05a887124A8D1EE0f5ac7561469627D0E,15870,15870,0,0,0,0,1
0xb5213BCF23cED5fBd3Cbd495Aa15B9ed0eeAEE88,15865,15865,0,0,0,0,1
0x8ba5d2B3Ff63794Cfb9B1042f2bD6C5216280254,15840,15840,0,0,0,0,1
0x1277Dbd13dE0dd931053cB76Af989587d284cAd2,15824,15824,0,0,0,0,1
0x0ac65a802A7dA7d6AB312fDc4A389ec821f06F55,15819,15819,0,0,0,0,1
0x57092170c8Bf7A517CDdD03FA1128a645e544a75,15768,15768,0,0,0,0,1
0xF1aCb34428C144624F0793F59fF14619749C9ea9,15768,15768,0,0,0,0,1
0x2e95864dbF83DA96B7cAB282BaCCEAB2c3a061F2,15757,15757,0,0,0,0,1
0x1Fa4823613Fb2424cbDab225FC1eEfe3Bd293c84,15683,15683,0,0,0,0,1
0xb502b270Ec02Dc5719878735D0317e36Cdd94726,15666,15666,0,0,0,0,1
0x55D35116e5dDfC16D89f552984274ec377539f3c,15657,15657,0,0,0,0,1
0xeD420F5F00186Fa868aFF815f9f5725BE1CAdc6d,15578,15578,0,0,0,0,1
0xafdb6cBbcD1bc4A470E60f7A0D20D209e81c4b25,15575,15575,0,0,0,0,1
0xB953f453c85560Bb99ce355b88704118c0b71E71,15558,15558,0,0,0,0,1
0x7ffacCD0B116AC9822Ca20F068F1Be1B02297dCC,15550,15550,0,0,0,0,1
0x24055d456255F02e5b6287efe2D4111900E69D39,15518,15518,0,0,0,0,1
0x46b58fdBF66A998B93ee6EfEc0Ee85F96985894c,15500,15500,0,0,0,0,1
0xc348f4B6dBf1B156D802810DB2f6d59F36c837BF,15463,15463,0,0,0,0,1
0x28b5Ba542638FdCe6D80b65a4c3dB56d3Ed68E6F,15425,15425,0,0,0,0,1
0x21AF4cF1cb1558Da12c72BafCFedc535a0DD192e,15422,15422,0,0,0,0,1
0xC5d13db602a4cAD5c9c8c8bd8B6FCfc1A3259f9D,15393,15393,0,0,0,0,1
0xd3FEA73cC92BA930f4Fb5FC5bE1c15628e253CEB,15376,15376,0,0,0,0,1
0x5Cce305F57b69cC1b1F9a1DAF2DAA9a8184219F9,15358,15358,0,0,0,0,1
0xDD7cACE434F25b087c9894f301F8877787E262aC,15325,15325,0,0,0,0,1
0x5552d376161C95bA4288e2dAdf86e298C61604aC,15324,15324,0,0,0,0,1
0xF7A3d13e609458CAdd6b43D881187d46e969935b,15276,15276,0,0,0,0,1
0x4cdFCF51dA5c65929FA5cB473b8573A180F79540,15262,15262,0,0,0,0,1
0xe123775416cc49EF9f15aF639a66F9f694d8D347,15261,15261,0,0,0,0,1
0xC058f7e1a07Ce198eAc771D4F71684E292E4d11a,15250,15250,0,0,0,0,1
0xab2e869934c59131Cb9F3D55aB7D4139A849cdc8,15226,15226,0,0,0,0,1
0x5aB552C8944604FeAbcDBf39663526772bCFC12B,15200,15200,0,0,0,0,1
0x7f7ecEeDE5F97179883Ef8F30eDF24C50AA5c597,15198,15198,0,0,0,0,1
0x19E441B8CE77d4835e0d8D193fDc629AF23fC2b4,15185,15185,0,0,0,0,1
0xEa9D0fA8d3C329404ae3c04ACe46aF83B313aF29,15174,15174,0,0,0,0,1
0x76b2F8C6DA7BFFB5A63eA41f794481E5C7D81e44,15170,15170,0,0,0,0,1
0x6B6482858571aabe07B6541BC575b46fa3fEb510,15110,15110,0,0,0,0,1
0xEb29F09Afe8Fb4B88009A3D500910010751F215f,15105,15105,0,0,0,0,1
0xBECcF9F7D355499Be94C5236DF0Fb703DB649b12,15085,15085,0,0,0,0,1
0x7529913959a35cF44EAFbe3Fb639597209AeB3C7,15085,15085,0,0,0,0,1
0x9822bBb68E2968974646DB1A1bF438102A954Cdb,15029,15029,0,0,0,0,1
0x33c9321b40A1802A1eC32FFa05Da79627b653594,15028,15028,0,0,0,0,1
0x4421E6f16A59582c8108D153aAB0Fb7B4A3EDDbe,15026,15026,0,0,0,0,1
0x78e55c6a3B60A903eB0D57104706B5D69fBDf4FC,15012,15012,0,0,0,0,1
0x6E5c200A784ba062ab770E6d317637F2fC82E53d,15000,15000,0,0,0,0,1
0x93bd0162687d98afAdF3fF4b67CCB68680877bc3,15000,15000,0,0,0,0,1
0xf4Cd2AA5cAF6669E7D77588Ca14e66560746cC10,15000,15000,0,0,0,0,1
0xD8B828bE1C267cAf303673F79328D947d29F7f9A,15000,15000,0,0,0,0,1
0x5e2851A27BB569D0BAFAa6482404438f603C390a,15000,15000,0,0,0,0,1
0x631799D0f56721BBfE9b925bB247EE6f3CA45395,15000,15000,0,0,0,0,1
0x0249bEa8BD7820ce8C8F122Dc48ca1a2aDDa1ca6,15000,15000,0,0,0,0,1
0x336Ce087593688F431e3D9D57188Fa8Df10cF49B,15000,15000,0,0,0,0,1
0xFB4aBCe609362F52047167126Cf20013eDeB5c99,15000,15000,0,0,0,0,1
0xc471D0F5ca629b3387231f1586b6B87E1DBb49ad,14996,14996,0,0,0,0,1
0xd9258545c79D8D58bd176D10aA3c6befa45f89a6,14977,14977,0,0,0,0,1
0xF9c7f84bAa7497B5D21Dc390998AD927D1D920C4,14977,14977,0,0,0,0,1
0xd567F934c9B1dE16E0d10F98a9E3639f6A54feF1,14923,14923,0,0,0,0,1
0x2406639c698bE6E978C8218c3999Bd757bA36E90,14864,14864,0,0,0,0,1
0xFf82434eB4B027B0D27a1600166Eed4BB43229Bb,14850,14850,0,0,0,0,1
0xBa457DaA5fE6D758aa8Eea552Ce863DcF2a8db9B,14846,14846,0,0,0,0,1
0xE8711d55478570D7de7726e9c42B32bc75756371,14827,14827,0,0,0,0,1
0x6A677a08675dfD2bdA99524887dDc06aE773E434,14807,14807,0,0,0,0,1
0x7026523C2c051752b44736129b313c0f331E551a,14793,14793,0,0,0,0,1
0xA68C0272605Bd203819cE2f0A995f7e48761BC64,14764,14764,0,0,0,0,1
0xF8aD53BFBFEE809cc33F12029eb16fdCffA34e92,14759,14759,0,0,0,0,1
0x8422E1F19f551c09214C3f53fb9dfa7f22Eaf78F,14755,14755,0,0,0,0,1
0x922f2928f4d244611e8beF9e8dAD88A5B6E2B59C,14702,14702,0,0,0,0,1
0x9de74D141598696A140C5557377df1353f1d42D7,14700,14700,0,0,0,0,1
0xf19Aa1B4391a48bb4F5Fe5674E12Ea230368dB44,14697,14697,0,0,0,0,1
0xE2C024e0c8bD3937484Cd2140c5B2d8930e3d85D,14696,14696,0,0,0,0,1
0xDE7C338Be55D5dC000D0Bae413EC9a2888Dc476A,14660,14660,0,0,0,0,1
0x5d62Dd87F40090bA3D065B4c6Bb63b8C8ff883B3,14650,14650,0,0,0,0,1
0xff26eC8623ed1B258edEaeFB571b4aE7fba294Df,14624,14624,0,0,0,0,1
0xFad9C29984D0AAB1680cA431431D2e813ea9b814,14570,14570,0,0,0,0,1
0x4774F70fD9FEAe760beEcC6D8Ec411a20e6aEC92,14556,14556,0,0,0,0,1
0x07aFF14a7A8F51882B3495409D607EC0511f6152,14512,14512,0,0,0,0,1
0xeBBcCe11F15669715c728ddaf2175c957cEE2757,14483,14483,0,0,0,0,1
0x8169F91b6627bee78e9a8Ed511d576A8e2eC1BC9,14483,14483,0,0,0,0,1
0x9Cba8340F8732B283bF919a61Af3fb1536f35a0B,14479,14479,0,0,0,0,1
0x24bfDBE9434414D0C9438e4e61c1aCC36B3DB2f5,14472,14472,0,0,0,0,1
0x509349ff8D32Ec6642451Fd66d7d73f4A542F317,14461,14461,0,0,0,0,1
0x062a2f1914634Ee1eB070350571c822AeD93bC60,14453,14453,0,0,0,0,1
0x6af29f96F3EA713091D552cfa615Fb2f52C41285,14448,14448,0,0,0,0,1
0x6a224D74c8F6343dD665DA857a2178B8f1A13cE2,14433,14433,0,0,0,0,1
0x8E729fae4F388315A4701F2b09401dC73E02398F,14403,14403,0,0,0,0,1
0x5CebfE8a127edB9746F9D6E0368C784273A0059b,14391,14391,0,0,0,0,1
0x82dfD0cC0a5CD43f44F17c3441177c74154f7F8a,14384,14384,0,0,0,0,1
0x34EBDbCB9A97560915aBC3C769dAf1302EDB4E64,14374,14374,0,0,0,0,1
0xb4c2123877E566dA4a4650673C7521f8613D760a,14321,14321,0,0,0,0,1
0x68183180fC525de1634a43d2c7BfEe9238Fd9469,14313,14313,0,0,0,0,1
0x0b7D9A974694291d8Bd02aF4AD48fFe8048E2CC0,14307,14307,0,0,0,0,1
0x9845c211265e0dbd83054b03c1BF28CE9B3f320e,14305,14305,0,0,0,0,1
0xf97c0A3dCebB4E970278AAb244B0302520441b97,14300,14300,0,0,0,0,1
0x37f7F3126294F39c0B212FAD6ba2Ac1D6117ee0D,14300,14300,0,0,0,0,1
0x9a202741967693AB949367BC416c090087190BA9,14278,14278,0,0,0,0,1
0x37e1ec72c73E2F6094f969De669a31A4eacDf3a4,14272,14272,0,0,0,0,1
0xC84fB5c13Ce2948CE45772BBbd1BB26c4C03eD1b,14266,14266,0,0,0,0,1
0x9688A94eF543492438D0263034318D73EbF2481C,14235,14235,0,0,0,0,1
0x4B9c798ef1dbcB76AA44c695977e4f5fa460897A,14188,14188,0,0,0,0,1
0x01Fb51F8A664f0f2B7cf8f6EEE89F7C1b7e05Ba1,14167,14167,0,0,0,0,1
0x50c913302E469B58BaD009721C3ce0Af18278AE5,14095,14095,0,0,0,0,1
0x1AbF4e3591364412778c0629917ae2849dECCed7,14041,14041,0,0,0,0,1
0xF6344515d31957757c7A3eb552E1087924904eef,14035,14035,0,0,0,0,1
0x71958aF590f51aaf7691Ce0C69c80E5364b0CAE7,14017,14017,0,0,0,0,1
0xD280572F0F2E6386589aAeA71fD87A1bDd9BF304,14000,14000,0,0,0,0,1
0xE4576166dc6298e0dEeCF79967A6b7edE6c4b506,13999,13999,0,0,0,0,1
0x2ecE6F231C4935Ed907bF01074b2c4613778DF7d,13999,13999,0,0,0,0,1
0xa1Aa2698d27aDC04bF2a02Be61D9e60c024FB073,13999,13999,0,0,0,0,1
0xcc3Ce701840f6D689Ae93Ba6f211a5e897691710,13999,13999,0,0,0,0,1
0x751D89fC00EC3D09F116190E9413152CDd9Ee6d9,13999,13999,0,0,0,0,1
0x071E345629F4b80cf3eE2e9F06afD566e6992bA9,13998,13998,0,0,0,0,1
0x5cb30684805673d9fF5eFA0EbDBE28704CE53799,13998,13998,0,0,0,0,1
0x3599a507a5176f12A038De8709ba6AE4F3803B5a,13998,13998,0,0,0,0,1
0x259DDFA9f95E4C6AD778A3342177AAf85E40eA42,13998,13998,0,0,0,0,1
0x7d5CB1fe25d4a05d8259B8acAac3eaE22D6f41c1,13998,13998,0,0,0,0,1
0x31b7cc33dc0aE0fAb47142a4FC7D76206F54383F,13997,13997,0,0,0,0,1
0xa44Fa12ACEb5b03061321D49A6b1Deee5Bdf2bfF,13997,13997,0,0,0,0,1
0x7e649540c59a3F27C9b25320B9aD2913CB8f2F13,13997,13997,0,0,0,0,1
0x4Cfb6231195b92DfbA5fBd10Fd305ea81f6C9f0c,13997,13997,0,0,0,0,1
0x04Df40B2838093C56B4cC866E3324Dedf23e1AB4,13990,13990,0,0,0,0,1
0x586B65610B4F2EBcc5D2A8ED5f2f683aF762c849,13975,13975,0,0,0,0,1
0x06cA1657Ee05bD641395E92f9A8BB66D2dc058eA,13966,13966,0,0,0,0,1
0x5b15001Dd6D4335E76091086dA264A498C0225A4,13900,13900,0,0,0,0,1
0x5dc3cF79A4c0C759154fC25CEd94D8C5dC188D1b,13868,13868,0,0,0,0,1
0x41955ab7d12F9F6C03de972b91d9b895D9c2EaF8,13837,13837,0,0,0,0,1
0x9E0e57de9Cac0E9c489c080A0C07Ff6e42AE12d1,13812,13812,0,0,0,0,1
0x9CFd258dB977819B867C79662b5f0aF6080eB2b9,13795,13795,0,0,0,0,1
0xb35a5ff901765Bb037051F6138Cb038ad5327AeE,13782,13782,0,0,0,0,1
0xbAaa1A630CABaB9b0F7e91a9b554aD35dA81EFad,13723,13723,0,0,0,0,1
0x54eFE6069733b99405906566e19Fa050C98bC61A,13717,13717,0,0,0,0,1
0xF45FaB2bAf0DB104922d9Acde6c50923059506b6,13681,13681,0,0,0,0,1
0x2dcAC62c7902492ce345F373c7d2271a3bf6a5Ea,13680,13680,0,0,0,0,1
0xbc9E0D7A97d5c9e4a9Db712DBf5f747FCd8EE3E0,13662,13662,0,0,0,0,1
0xA2E83eb540f4d1488C41F09d9920328C6EE3520C,13630,13630,0,0,0,0,1
0xbA7Ed7Dd49D69D619218015a67Dd451de4F0ad64,13610,13610,0,0,0,0,1
0x244dE46Bd187184C3b924A6f6BD68d51Ba9a8947,13598,13598,0,0,0,0,1
0x4197A2cE17effeEbF9ECEC8D278f65bAB7B3193c,13578,13578,0,0,0,0,1
0xe2134F43136D10954B0B9a41D348344E3082deB7,13525,13525,0,0,0,0,1
0xB83a685Ca18875551D01A7210687B5CB6A8d78f2,13522,13522,0,0,0,0,1
0xb556B4fb9252DF93B873f2b416ce5f3D106Ab251,13510,13510,0,0,0,0,1
0x33DC17BC9B5f3B4d8C6A2388e09732DfC7177AdB,13460,13460,0,0,0,0,1
0xb400e171c46AaD35BCEA4A7B4F7ff8b6182ea024,13422,13422,0,0,0,0,1
0x25BbE8f7Bc400065171a584aB1d6a6D154C755a3,13404,13404,0,0,0,0,1
0x2f3A21481e8256E6Cf9202433a21734166aD627E,13382,13382,0,0,0,0,1
0xB64AAe5357D19DabbDeb25626f9aD39c545af9ca,13327,13327,0,0,0,0,1
0xAFD5Ea9e564eF1048E8f7a017463110CD393D3cB,13310,13310,0,0,0,0,1
0xe0d6b0aEB165643EC166a7158eDacE5bdC40A456,13306,13306,0,0,0,0,1
0x0a35EfF316b5F24b4b85a0252f1Bb09c416953F9,13283,13283,0,0,0,0,1
0xDC9F5FAea92b6E02F03d74bCB36B6768C0159A8b,13274,13274,0,0,0,0,1
0xcf001a50c6ba7D83d5B83DF59486AcA10db24D48,13268,13268,0,0,0,0,1
0xD8D38F9A38397D7613b2Ad79661894A715133964,13222,13222,0,0,0,0,1
0x94eF50aFAc9c04572813F36Fb8D676EB400de278,13194,13194,0,0,0,0,1
0x83085a4013c9634EA947f9ce3252F13c1d63aF0e,13146,13146,0,0,0,0,1
0xe6933F8DB539f5A97b99Da6F5eA63F18D67Ce663,13079,13079,0,0,0,0,1
0x5Be7222Ff4A516363f3879d857d20dE50797E0Cd,13075,13075,0,0,0,0,1
0x8dA8E254aE211c60aa0DEbA314Ec2B11D0D4a50F,13062,13062,0,0,0,0,1
0x4F79ad0b0d32839332c58Cde67b73D3eE78c1d30,13030,13030,0,0,0,0,1
0x5BE916f99eA3FF4207769Cd42D325167e955540b,13000,13000,0,0,0,0,1
0x94c656883f4aF54a64Ec17211cBe05dc663e5cD4,13000,13000,0,0,0,0,1
0x51372de83F2eaC13C5Bf30517759eb9CB7AD8424,13000,13000,0,0,0,0,1
0x2C9247b4356E8e42Cd2d6313d59e41c09A78695a,13000,13000,0,0,0,0,1
0xDf61E7AD156AD3961a01d7131752eCa7926997AA,12991,12991,0,0,0,0,1
0xDcFBb6BDf6a0B435e01b89c707560280C0d9Be36,12986,12986,0,0,0,0,1
0x3a23b2C73EE9A9d7A52cda5AE99aCc2Fe0a5B143,12974,12974,0,0,0,0,1
