Address,Total Staked SYNR,Average Staked SYNR,SYNR Passes As SYNR Equivalent,Free Farms,Guaranteed Whitelists Turf,Guaranteed Whitelist Farms,Entry to Raffle for Guaranteed Whitelist Farm
0x801457570edA6B6D5f6E93628496d901240Bab9C,12956,12956,0,0,0,0,1
0x9f7C2a6B2474E8678E8Bb6134f7aF3a3DCD4D9CF,12909,12909,0,0,0,0,1
0xbc4b810952f285B163D6bbd4ebF52B31d4FA2301,12900,12900,0,0,0,0,1
0x66bae105057e789B92e926C41b055d3951957C12,12892,12892,0,0,0,0,1
0x65d372089422Ff50f0E157eedF77280B1822b0e2,12889,12889,0,0,0,0,1
0xBB3339Eb60E2e29b003bdcB1FD1F2D1286196a8b,12875,12875,0,0,0,0,1
0x1baD9B11E494B09DEea50BDA6716A5dA5c3A22b4,12861,12861,0,0,0,0,1
0x8000893D584A6c1649e4ef709E0196873901429e,12854,12854,0,0,0,0,1
0x491E76B34B3080Dd173b7dCDC5Ed3C0FC76e546f,12854,12854,0,0,0,0,1
0x8789740681b6986873261A48B638610F5b0EB4fb,12853,12853,0,0,0,0,1
0x4B7df96502E16Af9B467E0A374B6ed9d8Ae89d4E,12847,12847,0,0,0,0,1
0xC6BB425ab18c03017A4C37D0055c32558F3b69d9,12791,12791,0,0,0,0,1
0xDB0d643cC33fc427928fb5078D877A237f4C16b0,12773,12773,0,0,0,0,1
0x97d1840bf53D9B43c4362d48886D1a83B0b10699,12765,12765,0,0,0,0,1
0x2aB15c19752F060569440808DdaE57341051c605,12761,12761,0,0,0,0,1
0xfb764700c0923aBB0C5622aAd5d21b277aB85292,12740,12740,0,0,0,0,1
0x03ae4ecadD9881b1017b37F4dCA193f4f384C8E8,12720,12720,0,0,0,0,1
0xD05c8f8feCE6445473340561cDf79376EAAFd3bb,12717,12717,0,0,0,0,1
0x9E497e515c6232eA7CcE21B2c0a703C47e6126A4,12706,12706,0,0,0,0,1
0x7D08dd127e4D3058310a98061152bCE35A4Ad55E,12680,12680,0,0,0,0,1
0x890F12fc9Cc635Fc7c4762dbF4771F7ABE6b7404,12673,12673,0,0,0,0,1
0x11Cf5b462441C4520145785C206659305F36c43d,12670,12670,0,0,0,0,1
0x92E01A64719fa1530FA3e38a20AE333033F9624f,12664,12664,0,0,0,0,1
0xE18f2E202862588c3D7b8d6E6126A12a1db83284,12625,12625,0,0,0,0,1
0x8350D66aaa8F7461BC841604dCB81bee7F28a5dF,12611,12611,0,0,0,0,1
0xFCBDc53CD040A059Ec477D4442CFc839949Bed90,12600,12600,0,0,0,0,1
0xD6761c58cB90FA31d3e7DA1408Ca08321D1aB6bE,12600,12600,0,0,0,0,1
0xDa178BA698364f1609CA6A7d13D5966E87D0234c,12549,12549,0,0,0,0,1
0x59660Db50C53A0218Ff5aF7F138A4bCC23c8aD0F,12533,12533,0,0,0,0,1
0xFa862Fe167028034338912763F8c0A9d1778D88A,12485,12485,0,0,0,0,1
0xffeD5F0F667638D786D7ba73551Bc3d37a2Cdb07,12463,12463,0,0,0,0,1
0xbE14555c26aa4d2C05d50FA4d7C5366A3f909F3B,12449,12449,0,0,0,0,1
0x326CA7EBaF5b489eebf3FC9FB055Ae0F9c710730,12434,12434,0,0,0,0,1
0x70c66A55fa0E39eD90055CE422432fBD8D4DaeA8,12416,12416,0,0,0,0,1
0x623Ab053E9B270a8B8444a77bBeBe552E3971FF3,12363,12363,0,0,0,0,1
0x4e86975f37849d60b8636B4D4CE844eE1ddf552b,12361,12361,0,0,0,0,1
0x9453168cAb6465312c7D677249218f81B616a4DB,12316,12316,0,0,0,0,1
0x078d179e25ebe7a930f8EFB863141236E9ff508b,12257,12257,0,0,0,0,1
0x2E26545910d3A9cA706728c117b7Dc1467305502,12252,12252,0,0,0,0,1
0x23b8195859eD5fd6B70859E99471D1D28066bE46,12227,12227,0,0,0,0,1
0x6a6f148F2201c793E29b8709fF96a5643044152c,12211,12211,0,0,0,0,1
0x8ed0d09C64be5dD695F3F0bA6FbACFA6af6a25EB,12209,12209,0,0,0,0,1
0x6C5CB5265251789a8A84e3E853E8d07A42118Bbc,12193,12193,0,0,0,0,1
0xE62ff862000240b315B65a1d69488D86362FfCe7,12186,12186,0,0,0,0,1
0xF93eeec60a8CF901F30Aa1849eB51Cfb67c3cF91,12154,12154,0,0,0,0,1
0x5867a7294B71d518eABB8568a63555D2065aDFdc,12147,12147,0,0,0,0,1
0xDd18c6d9347f77F177C7B4533B4346Be0A1F289D,12093,12093,0,0,0,0,1
0xEAB194111738A63c7752565A77000d015BCD34Ed,12042,12042,0,0,0,0,1
0xB2Aadf6BFc0a5213acb9c279394B46F50aEa65a3,12040,12040,0,0,0,0,1
0x7E9BF35E16E86e7474928971a34D0307112aFF49,12031,12031,0,0,0,0,1
0x3C97d5769E835fA3fA90c8EB5a79Be274BC65553,12010,12010,0,0,0,0,1
0x7a0241aca30D727122048dE74FA0eAD445e2e5CF,12000,12000,0,0,0,0,1
0xCEaA12124868C0be10642DA1e42a0670d64F8296,12000,12000,0,0,0,0,1
0xDA8e165186F3D0faF199860aA275493081412092,12000,12000,0,0,0,0,1
0x62B6271A45A8c0427dA370baEaf878B654d2b43A,12000,12000,0,0,0,0,1
0x809e7dE373abcE35372584f8739dEB644985f1f8,12000,12000,0,0,0,0,1
0xd2f61Ca82109BeEd0f9f4984Bd92bAD124a22F9d,12000,12000,0,0,0,0,1
0x8Cd0faD27Cf780dE2B1813859b4F8170E6323Dea,12000,12000,0,0,0,0,1
0x8dFF7481816eD07944BE3c0a6d257e607e76732b,11999,11999,0,0,0,0,1
0xB8a004cDc2DEd3a6FdA11bB31Be9e415818383a6,11999,11999,0,0,0,0,1
0x957483511f76e94465b6A9D4a40cc3caA0D11Eb8,11999,11999,0,0,0,0,1
0xc40D51f6259EA2A2c1015313Ed0C9B0CFA899338,11998,11998,0,0,0,0,1
0xF942E16dbD5D808d1A94E4BF9F70541053599615,11977,11977,0,0,0,0,1
0x79604CfA6712FcCe0e8cE51C6CA73951eF4e8dD0,11926,11926,0,0,0,0,1
0x0BCE9D3AbfAA89d4B2944937249028688f08AaCd,11925,11925,0,0,0,0,1
0x237F8F141FD8334b45557E1FDD45Bdf1Fadbb29e,11893,11893,0,0,0,0,1
0x365228e3286374bb1331BDAF9500db69531dC39d,11891,11891,0,0,0,0,1
0xecEb992fd036fb83b79eeb62b3A439FBb42f24Dc,11890,11890,0,0,0,0,1
0x0B921096D29597cBACDc4b1f8497f0b087c34253,11878,11878,0,0,0,0,1
0xfc56FB18AE3B89729624799bd06C303A55cB9a11,11875,11875,0,0,0,0,1
0x1Bc75049F04d70378B2bc82CA91280b89b893102,11851,11851,0,0,0,0,1
0x3615835265aED0e15241d699a160a60818b61f38,11839,11839,0,0,0,0,1
0xeA77C1946E6C866f74a479c1Bd1186E63F9dfD2c,11831,11831,0,0,0,0,1
0x23EBb66c11942B3110F8EFAEFB30bb6fC8C852c6,11809,11809,0,0,0,0,1
0x6D618c0bAa759E6bfd3A57B3C791D1251178A042,11795,11795,0,0,0,0,1
0x4E34FD6c59db8272E9BA6004d3aE687DDF08ceFd,11790,11790,0,0,0,0,1
0x8C10C675B9aEe3CB7dcA0c455f4B94d45367ddbf,11747,11747,0,0,0,0,1
0xA58aC80b7509b8e5F306233250E461c0A7a33c73,11731,11731,0,0,0,0,1
0x8d509b5d2e0D45263b548f762e34FD7892589BaD,11730,11730,0,0,0,0,1
0x80a349B884Abfe914B68D9cd0F96746Fa3fC2746,11706,11706,0,0,0,0,1
0x53aeE00c77c3088e037E5a317cac2C9f5B3aAafD,11656,11656,0,0,0,0,1
0x3Bfbd9F58F7180a142ABbE537FDfE7681c7C6764,11656,11656,0,0,0,0,1
0x7b39C4C03B8095f3fb5127202a740018Eefd4d52,11641,11641,0,0,0,0,1
0xcAe36d65b537C4E47ED54cF0f8A9b90C86514b49,11575,11575,0,0,0,0,1
0x0c648317fA653AB773475cCF1506e0e2D0FC6E9A,11570,11570,0,0,0,0,1
0x968604577a144D6e8d1eE357f6422Eb0a32a356A,11535,11535,0,0,0,0,1
0x3efE9448AC242278F2052F04bF119b68eF0447f3,11511,11511,0,0,0,0,1
0xC565047Fb8fbf7E5B943d3aB7551738D85697bcA,11500,11500,0,0,0,0,1
0x03f655C2c601B650a0ff1733CB06037700fC0E3c,11498,11498,0,0,0,0,1
0xda507294bfaB5Ed3fd21c2e6Ac7D3DB8AE51D515,11459,11459,0,0,0,0,1
0x1Ba82dC81331e56554a2a0Fca09011ca774fa8E9,11435,11435,0,0,0,0,1
0xC3642c133544c61C7FfE3D706d2a4A2A2d26c162,11435,11435,0,0,0,0,1
0x4CA5cABC0f4C3875588678AF8ed09233060b34C5,11420,11420,0,0,0,0,1
0x0F6D7f26842d017E82BC688aC5C4Ed898FBF11e5,11397,11397,0,0,0,0,1
0x7842c0b2773ad16D0E0f00E24815c04f700A7d33,11361,11361,0,0,0,0,1
0x4bb9F0008B7d69fd896A85A0652304502E6BC4a2,11358,11358,0,0,0,0,1
0xAA642419B35a7c1Ab19c9F3CC686E4322b24240f,11339,11339,0,0,0,0,1
0x4e0BF09A1FC6E1BF4680E629a9D73ee3eECaB4db,11336,11336,0,0,0,0,1
0x9514ea5689AF6f6B963e2b1E105D9C94d572FF58,11321,11321,0,0,0,0,1
0x8f6166eC3CA7779d465488A9360ce19fB7936a91,11313,11313,0,0,0,0,1
0x5437B1F82f5A37B6cad1577b4a5D2Ec11312b5b2,11300,11300,0,0,0,0,1
0x56896e4b42aABBF4F6F47f752F87555060362201,11251,11251,0,0,0,0,1
0x4E1CA9d60370E09E02f1d2E0f15e2926DC2a1eA8,11241,11241,0,0,0,0,1
0x38F825C3365e8Bf8a135e50CA830f63D2592251C,11240,11240,0,0,0,0,1
0x2dF4ad09Ca2164c2C80DAFed53b00d9f0C20bCf6,11226,11226,0,0,0,0,1
0xA76a81B1d39b4dC782d84A12e0fe8827e16A4E31,11214,11214,0,0,0,0,1
0x87E91Ba7B65f6281F205bE19A72217De5FD851b1,11200,11200,0,0,0,0,1
0x78FD7AFD41052e6fEc26750589dBfFD1529ede32,11170,11170,0,0,0,0,1
0x73A9DDa27fA7B25E34b109726602749efa30eb11,11078,11078,0,0,0,0,1
0xBa8e9bD5C2c133b75EC51285A9232ba53Dacc502,11072,11072,0,0,0,0,1
0x40E5daa7DC25Ec4B6C87bd34e6d841C0A0f4E427,11070,11070,0,0,0,0,1
0x909d6c00450e098ef893f26BFe4FaA8513018cD1,11068,11068,0,0,0,0,1
0x80091504D058407b42fC6c063f3ffB7443EF9D0B,11068,11068,0,0,0,0,1
0x4Eaa53130475Db8E89D290AD784A680b96CFd038,11039,11039,0,0,0,0,1
0x6f9F3D857cd5fe914E6Ac42073047Ec7F9a958bC,11029,11029,0,0,0,0,1
0xbE955eacbcC207a72F1747AC0A6F93a30031d42E,11020,11020,0,0,0,0,1
0xDA8C160Be326E2F67e147E1B0BC4e5010677a168,11014,11014,0,0,0,0,1
0xFBd9cCE933C59CF7550C4252a5D6dC5871a3eEF2,11000,11000,0,0,0,0,1
0x98288D9247713126b687BEc457a88F8b2E21bA3b,11000,11000,0,0,0,0,1
0x369F325C0d7Da66884e6F8B248b8ced5EB75C38b,11000,11000,0,0,0,0,1
0x93fC4068d4F940318e9A8f5B7e5c34683b43c35F,11000,11000,0,0,0,0,1
0x03a0CE123B948797e72723571bb70F5a2CA851ec,11000,11000,0,0,0,0,1
0xb5A81d975D2f7Fb9B09F742DD7e0B09d55Ed3149,10972,10972,0,0,0,0,1
0x20fdc1Ea137545397a35633B47A5e4cBaDb41515,10960,10960,0,0,0,0,1
0x0D3bB87e228b256BdDdA032fAebACa8eEaE3e22E,10900,10900,0,0,0,0,1
0xde699bEDF464A7AE064fD2BE99F9F2C1d1A17C89,10885,10885,0,0,0,0,1
0xe0b990C28858507dAFB34889FC9a30EdD7978b69,10883,10883,0,0,0,0,1
0x022F63E578aC88E306F6194f4E7F76cf38b8fe6d,10874,10874,0,0,0,0,1
0x561a4D5D24Df36020d721aefeb34B890EEA5Fe5D,10860,10860,0,0,0,0,1
0x868CDA0536625dC17dAf423F1B4b1770069CEC0C,10838,10838,0,0,0,0,1
0x3716905b040D5cd8a7DdE784918199117d72c3B3,10796,10796,0,0,0,0,1
0x597B71B1778E8B5D34a4fBD21C11f9846676b938,10795,10795,0,0,0,0,1
0x292eD54E29Ed5b3Cc69eF0Ca5586ED2B27799056,10781,10781,0,0,0,0,1
0xeCF97CC3dde81e9597f07B193fa6aB608db9EF66,10746,10746,0,0,0,0,1
0x69E3327d256eF082BBbD575633Ec3aE8C32A4827,10703,10703,0,0,0,0,1
0x5BE534536a1185cA6Fe4def62F15418036C277fD,10700,10700,0,0,0,0,1
0x3C8B4375df3d871c5fAe1803c4324Fe6299FBE81,10680,10680,0,0,0,0,1
0x44688bC7b222c34Bb74050966557Ac7B8e333bb4,10660,10660,0,0,0,0,1
0x437fc7Ebd8Df0F1DeF493a4b0C4cD4A93437F1B7,10659,10659,0,0,0,0,1
0x713617c57A5CedBF9fDA9EA389746694035bD51D,10648,10648,0,0,0,0,1
0xBc013857FA476BE28A30c31D548D3cfcE09bfb3E,10641,10641,0,0,0,0,1
0xD77E06Fe0dB40eD225F42aD9036c7eDaE754e019,10639,10639,0,0,0,0,1
0x631cB802853f381B887CA65381adf85453330b25,10638,10638,0,0,0,0,1
0x6c882c66d088a25e28aed56a3699a47e201E573B,10631,10631,0,0,0,0,1
0xD7b60A3e90ae8BA32A4A1ba1cEC554b42F94344C,10619,10619,0,0,0,0,1
0xDe3fCc30cC30300BfF9c1c7C5453d29094bCf7c5,10605,10605,0,0,0,0,1
0xE0028a04C2c65580e781454da4Ef27A8235d4208,10586,10586,0,0,0,0,1
0x13955eD18481405B31F8d6e83071FE935ad22c03,10550,10550,0,0,0,0,1
0xEc068827dc30eE26be0E9B8075919d7a7d33099A,10511,10511,0,0,0,0,1
0xF8bf8Eb2aF1936f0B4781e99Bb1cF27B08315084,10499,10499,0,0,0,0,1
0x3046880C115754aA0F2272772421EDf80cE4E17B,10498,10498,0,0,0,0,1
0x3827A1CF0ac4ECDedB71167b29C18AFA9dF57a20,10495,10495,0,0,0,0,1
0x5CD1619791E3b768cAF4a573406F18f33c12efb1,10492,10492,0,0,0,0,1
0x45F7F89072d946AfC184491bb3237cdE3Ab1477B,10477,10477,0,0,0,0,1
0xc0fCAf4c8c39A168d34250706ac960809EF4CF83,10477,10477,0,0,0,0,1
0x94b30Bc46359624A10224092C3905b9341967E5D,10463,10463,0,0,0,0,1
0xa94a8763B83d641d82b0C3b2ae9E2b8EC025018A,10445,10445,0,0,0,0,1
0x883d0fAF945Fb85cE4cdbB3c2Cd5Ee4E851b9640,10443,10443,0,0,0,0,1
0xCd541D88B87158F775e6Db418fA02B7fC4b4E78f,10440,10440,0,0,0,0,1
0x4e00E6C98DB3c90eCFf2B3F13D0444c30A6b5212,10429,10429,0,0,0,0,1
0xc7610188Eb55b700cf89D6461b1b559d6718bb77,10416,10416,0,0,0,0,1
0xF1CEd9206fa3A28B96327ddcD6480e21b466D3ad,10410,10410,0,0,0,0,1
0x223F073524ce324011f2EdE55e6d10E6cc3f98b4,10404,10404,0,0,0,0,1
0x5Ef45e5626Ea31ea50c0a4B107D6382C5DCF946E,10400,10400,0,0,0,0,1
0x20E9c6df300C316bF62d3B211F983207e56F35e1,10395,10395,0,0,0,0,1
0xA5af23da658855FA8055ee36e78045d2E02Ad13e,10364,10364,0,0,0,0,1
0xE21e1D164085a043d977A73CC6146c436ccE038f,10357,10357,0,0,0,0,1
0xC7c127028cD330C09C31f18F0CF29D6dd9E8CF0c,10330,10330,0,0,0,0,1
0x12eD00FAb638248653675742eae994E2e252bD98,10329,10329,0,0,0,0,1
0xA18097A53eacF1F10cEF5BE650bC916a7146c012,10305,10305,0,0,0,0,1
0xC952786AF58BC5350702f52CD2b24339e02dA9df,10291,10291,0,0,0,0,1
0x6F4D0E110B91424D7ac49e90c710D9e326a554f2,10286,10286,0,0,0,0,1
0xBe9b175D07c3B519382a713dD2D0c53D51511070,10278,10278,0,0,0,0,1
0x637A54788986A31446BAb9BE8A3058BE3f13531d,10273,10273,0,0,0,0,1
0x4eB13c6C8EAcEA78b203c86263F461923E509e9A,10264,10264,0,0,0,0,1
0xacd67c3083B9e0e2d378b1eC77d6532571dc634E,10251,10251,0,0,0,0,1
0xA41e15262e0bFE36E49099de522bce1aaA892aB6,10231,10231,0,0,0,0,1
0x22194B69Ba4E7B781BfB0D746291ee4Fa545a65e,10200,10200,0,0,0,0,1
0x3282aED466733FD4E5dEC1488D5872F5F2b91B23,10197,10197,0,0,0,0,1
0x45fCfb198e9bA44c34F182CD5518F8D4aFBBD146,10194,10194,0,0,0,0,1
0x77d42F4c2b045DE2C0e7ee0d29A1eD6A24aE42C9,10193,10193,0,0,0,0,1
0x9dFdc96123a55bC66CdBfbCa81799dec8ec5B899,10193,10193,0,0,0,0,1
0xE5fD4Bbb182299392957Cec5800cE45599eaD314,10185,10185,0,0,0,0,1
0x53bCE0ca9Cdd9A43eE742C84b1c0C2Efaf0F500f,10168,10168,0,0,0,0,1
0xc21baAFe72112d87382Da15df287944B64d7236D,10163,10163,0,0,0,0,1
0x968E95C3512b5b874ad67d00EE1Bd213b53AC875,10145,10145,0,0,0,0,1
0x67776B1B56401d903b9706b6d9073079b2587833,10111,10111,0,0,0,0,1
0x4A32dBdCEa6e034E43904f384bA098f99940524E,10107,10107,0,0,0,0,1
0x1b92666e873Dfbb47a0b09907d8e1d050315C5f5,10106,10106,0,0,0,0,1
0x78108b986a84671F804FD3967A9A7A2F2c17c82a,10106,10106,0,0,0,0,1
0x8c52C3cE63cbB47EBb61EC8a3C97aA52eB8f6396,10102,10102,0,0,0,0,1
0xc94DbD814c07b1DF746F809e582C6664bd3DFCd5,10100,10100,0,0,0,0,1
0xF6358Ad55905aC623B3b2d28e002b39C92DB91B0,10100,10100,0,0,0,0,1
0x8C4C7956403Ef2fc6D47f7a6AEC8eE526557B888,10073,10073,0,0,0,0,1
0x78284E897e4432259d6681E5aA0cc49fce03C8F6,10068,10068,0,0,0,0,1
0x7ECC85127209aAEB230E1EA404930643d1A2e2A9,10058,10058,0,0,0,0,1
0xd3214e71d679F4fc7450B650ad5Ba54534Ff59C0,10052,10052,0,0,0,0,1
0xE942494C819944c3B0766797a2d3b1e33B5c2B49,10050,10050,0,0,0,0,1
0x563254B7c1DD3332bcce0e15D3e64b0efcB8F6a3,10039,10039,0,0,0,0,1
0x14df5677aa90eC0D64c631621DaD80b44f9DeAFF,10030,10030,0,0,0,0,1
0xBa63da035Ca7df2DbbaF9295Ef0B5bCdCD85339C,10023,10023,0,0,0,0,1
0xc0c1c52eC9f6D85818D4De76b8A77Ae83043fDd8,10022,10022,0,0,0,0,1
0x67Fc3c16227a59e7457C872d010d706C51468cCE,10021,10021,0,0,0,0,1
0x14BD8fBED206BCB76921e1f35a85123D395d9F84,10020,10020,0,0,0,0,1
0xC619Ed6ec6cda75Fa470947c1E8377f40044F9A8,10019,10019,0,0,0,0,1
0x3B7ca8E16c7E0b2736B1948c25AE72EDeaedaA3F,10017,10017,0,0,0,0,1
0x1EA92e3FD95256Dc88b618d6d311AD5015bEBccB,10016,10016,0,0,0,0,1
0x98cd924d978F0eA4D87d07d58CF1C72B07A6d697,10009,10009,0,0,0,0,1
0xfe77FEEE53FDce3Fc22B5DD149695AC136e624eC,10009,10009,0,0,0,0,1
0x2812C78ac1954a75b122D911C6737CA7CEa0eB93,10001,10001,0,0,0,0,1
0x1D8c1f32c6223Ab2B6209143680812188b44ae72,10000,10000,0,0,0,0,1
0xE3Fb0f7dEED2467dE9aD85C8d2280FBcBCe84658,10000,10000,0,0,0,0,1
0xC0FD0D8604b64680752d40d3E58A253A728C52B5,10000,10000,0,0,0,0,1
0x75b6fF841fcA5467272d1F4769f9EE5685A4ef20,10000,10000,0,0,0,0,1
0xa2F592A12A5cB30656A61d0430e830d0C919d3f3,10000,10000,0,0,0,0,1
0xc0912e5EaE27DB642BA4345270FD4d9d5A44d709,10000,10000,0,0,0,0,1
0x45438a2a3fd36239DCeF8f36829b74bC176E9B4C,10000,10000,0,0,0,0,1
0x1721E4489fE2b2A9a8c95256028e7f3025c50569,10000,10000,0,0,0,0,1
0x737E0802f500B49Ef0D2A275b3A1B70c3429AA2B,10000,10000,0,0,0,0,1
0x7a0CE9B72ab0E8C55f3E088d2A6f57863b06cdE0,10000,10000,0,0,0,0,1
0xb29303D1CEC3d74A309d030BC01Bae1DF9c1A5d0,10000,10000,0,0,0,0,1
0xF7e74A9a394226058E14BFc17deafDB76eeBbb25,10000,10000,0,0,0,0,1
0x0D359a233E0e7EcCb24c2020BEC8E679a0263A02,10000,10000,0,0,0,0,1
0xe2b0cFEDF461C2671c6034f0270C97CBB838C4b7,10000,10000,0,0,0,0,1
0x4464e7D113cb459Bc90977b0a9C2F0A14f6216af,10000,10000,0,0,0,0,1
0x21cD977819912f637F8F15fddfD72792ab87218B,10000,10000,0,0,0,0,1
0xC12183650A984e57fBA768eF698E08c4DC03Ee0E,10000,10000,0,0,0,0,1
0x023af63fefce7dA026459C0C00f8d0eB79b935C9,10000,10000,0,0,0,0,1
0xd4eE97d01FFb8794a79089F4A7ced8bc40C0a06e,10000,10000,0,0,0,0,1
0xDC8DAFB89613Bf627Fcc1A75d7FA4A6Dd57036D6,10000,10000,0,0,0,0,1
0xa8aeA5d3f605C82Cee1345808197270d96c4bfb2,10000,10000,0,0,0,0,1
0x31CdaC24EA5c582848579aeAC2eD01AF71eCEE6c,10000,10000,0,0,0,0,1
0x7F8f17Fe95175f86ee31422930Fd96cE2085ADBB,10000,10000,0,0,0,0,1
0xc172fC5D1E2C2Efe0d319aeDfD468391456A4879,10000,10000,0,0,0,0,1
0xe4E6733DDb6a0CA1649e5C108b95e86473A987a6,10000,10000,0,0,0,0,1
0xbeA9f234766a2AD90c5C7574bBBFd2D02f26e573,10000,10000,0,0,0,0,1
0x95aeDAa6C1EC96F31D8130e110B3DFd628971f11,10000,10000,0,0,0,0,1
0x59c22A33B45b6EB413c0Fa3bC7C5E8b5bb752Ee5,10000,10000,0,0,0,0,1
0x6dF5C112dDDFCb5Ad71B7E369aA477D9F162a82B,10000,10000,0,0,0,0,1
0xB42B226c653132a27aD491C1027E4107025Dd8EE,10000,10000,0,0,0,0,1
0xc96ef17C12705d4780433984CB2B2C4F5F1444DB,10000,10000,0,0,0,0,1
0xC50DF820A48bCCd99719d8E8693C545dd6284101,10000,10000,0,0,0,0,1
0x234c506b1e8844de248f6CfEEdCf3A7438f3e3Ba,10000,10000,0,0,0,0,1
0xAEE4FB91F5eAeb0bF846B9F2Ea1dBe21f684C9d0,10000,10000,0,0,0,0,1
0xf1Ab4E3455A1dA2DBF16260Bc7ec37EfDa240eB5,10000,10000,0,0,0,0,1